1079.8988, 1902.6300, 24.1250
1076.5233, 1903.2681, 24.1250
1069.0277, 1904.5708, 24.1250
1053.9186, 1907.0491, 24.1250
1040.6428, 1909.1483, 24.1250
1022.9406, 1911.9386, 24.1250
1008.7178, 1914.1973, 24.1250
991.0181, 1917.1971, 24.1250
977.4489, 1919.8662, 24.1250
959.5450, 1924.0919, 24.1250
946.4805, 1927.7637, 24.1250
928.9963, 1933.5989, 24.1250
914.8538, 1938.9867, 24.1250
898.2628, 1945.9175, 28.1250
885.9601, 1951.3983, 28.1250
869.6913, 1958.9971, 28.1250
857.6029, 1964.9943, 28.1250
841.2664, 1973.4441, 27.2782
828.3492, 1980.1057, 24.7874
812.1668, 1988.7990, 24.1250
799.9421, 1995.8873, 24.1250
784.6255, 2005.2502, 24.1250
772.9874, 2012.6161, 24.1250
757.6960, 2022.5751, 24.1250
745.9641, 2030.3651, 24.1250
733.9700, 2038.3383, 24.1250
718.5098, 2048.6106, 24.1250
706.2434, 2056.7483, 24.1250
691.3023, 2066.6433, 24.1250
679.2906, 2074.5884, 24.1250
664.3073, 2084.4270, 24.1250
652.7007, 2091.8457, 24.1250
637.0914, 2101.3750, 24.1250
625.0963, 2108.2400, 24.1250
608.9025, 2116.8376, 24.1250
596.8459, 2123.0708, 24.1250
581.6503, 2134.7324, 24.1250
571.2300, 2144.3755, 24.1250
556.2618, 2156.1968, 24.1250
542.7845, 2163.8303, 24.1250
525.5333, 2171.3625, 24.1250
510.7928, 2176.2595, 24.1250
493.0221, 2184.0298, 24.1250
480.9507, 2190.3484, 24.1250
464.1654, 2197.3955, 28.1250
448.4968, 2199.6287, 28.1250
432.4998, 2199.8608, 28.1250
412.5726, 2197.3545, 28.1250
398.0855, 2194.5432, 27.4114
377.6777, 2190.4304, 24.1250
363.3538, 2186.3518, 24.1250
345.7382, 2179.0342, 24.1250
331.9713, 2171.7769, 24.1250
316.1546, 2161.9529, 24.1250
303.9203, 2154.8308, 24.1250
286.6085, 2147.1987, 24.1250
274.0722, 2142.2456, 24.1250
257.1201, 2135.2415, 24.1250
245.0863, 2128.7361, 24.1250
233.3214, 2114.8247, 24.1250
228.7606, 2100.3728, 24.1250
228.9479, 2080.7490, 24.1250
229.5116, 2066.5833, 24.1250
229.2522, 2051.6069, 24.1250
228.0280, 2033.5623, 24.1250
228.0327, 2018.2931, 24.1250
232.5542, 1998.8004, 24.1250
240.6082, 1983.4551, 24.1250
253.3778, 1967.3160, 24.1250
267.3945, 1954.6224, 24.1250
280.2762, 1946.4424, 24.1250
298.1276, 1938.0723, 24.1250
310.2175, 1931.9008, 24.1250
326.4933, 1923.5576, 24.1250
339.3791, 1919.1039, 24.1250
358.4792, 1919.2091, 24.1250
374.7340, 1923.0646, 24.1250
392.6348, 1929.5183, 24.1250
405.2639, 1935.3254, 24.1250
421.6025, 1944.1788, 24.1250
433.7439, 1951.5848, 24.1250
445.8426, 1959.5457, 28.1250
461.0818, 1970.2369, 28.1250
472.7083, 1978.7653, 28.1250
487.1198, 1989.4791, 27.2972
499.0669, 1998.3457, 24.7282
513.7796, 2008.8477, 24.1250
525.2809, 2016.5162, 24.1250
540.7103, 2026.3136, 24.1250
552.4501, 2033.5212, 24.1250
568.1403, 2042.8427, 24.1250
579.7472, 2049.6277, 24.1250
595.2351, 2058.6526, 24.1250
607.9948, 2065.9978, 24.1250
623.5278, 2074.9402, 24.1250
634.4231, 2083.8489, 24.1250
647.1805, 2099.0440, 24.1250
655.1521, 2110.6387, 24.1250
666.2134, 2126.4951, 24.1250
676.6761, 2137.8113, 24.1250
690.8747, 2150.1726, 24.1250
702.6002, 2158.4988, 24.1250
718.7300, 2167.8259, 24.1250
732.1893, 2174.8203, 24.1250
748.0517, 2184.8525, 24.1250
759.1365, 2192.7273, 24.1250
773.4191, 2203.7258, 24.1250
784.6129, 2212.4119, 24.1250
802.6228, 2220.4065, 24.1250
817.1700, 2223.8845, 24.1250
836.8442, 2225.8601, 24.1250
852.4503, 2225.9514, 28.1250
872.1046, 2228.0293, 28.1250
886.4353, 2229.4148, 28.1250
906.3592, 2228.0908, 28.1250
920.9860, 2225.2607, 28.0766
940.0699, 2221.1655, 26.2914
954.6732, 2217.9460, 24.1250
973.0184, 2212.2400, 24.1250
986.6995, 2207.9705, 24.1250
1005.3464, 2204.3054, 24.1250
1019.0915, 2202.4033, 24.1250
1034.0233, 2197.9346, 24.1250
1051.6914, 2188.0222, 24.1250
1064.0783, 2178.8355, 24.1250
1079.8601, 2167.9963, 24.1250
1092.2877, 2160.4900, 24.1250
1107.4962, 2150.8442, 24.1250
1116.8270, 2140.2588, 24.1250
1124.4533, 2122.0054, 24.1250
1126.9834, 2105.4260, 24.1250
1126.8945, 2085.2065, 24.1250
1124.4337, 2070.4575, 24.1250
1120.4722, 2052.4094, 24.1250
1116.5490, 2038.9036, 24.1250
1110.5546, 2021.7876, 24.1250
1105.5752, 2009.2092, 24.1250
1098.3165, 1992.4065, 24.1250
1092.3096, 1979.2892, 24.1250
1080.7129, 1963.9614, 24.1250
1067.9160, 1954.9608, 24.1250
1047.9783, 1948.6371, 24.1250
1032.9232, 1946.7938, 24.1250
1013.0798, 1946.6626, 24.1250
998.8753, 1947.8827, 24.1250
980.8517, 1950.5569, 24.1250
967.5353, 1953.1188, 24.1250
949.9712, 1957.1063, 24.1250
935.9849, 1960.6910, 24.1250
918.3745, 1965.5463, 28.1250
905.1499, 1969.3892, 28.1250
891.0615, 1973.6757, 28.1250
873.6462, 1979.1121, 28.1250
856.5203, 1984.4401, 27.6516
843.6682, 1988.4302, 25.7620
829.2970, 1992.9039, 24.1250
811.8815, 1998.3411, 24.1250
798.1324, 2002.6343, 24.1250
780.7169, 2008.0729, 24.1250
767.2733, 2012.2705, 24.1250
750.1632, 2017.6130, 24.1250
737.3302, 2021.6188, 24.1250
720.2201, 2026.9613, 24.1250
706.4709, 2031.2545, 24.1250
688.7502, 2036.7891, 24.1250
675.3607, 2041.3121, 24.1250
658.9288, 2051.9861, 24.1250
648.0884, 2061.6165, 24.1250
634.6656, 2075.7564, 24.1250
623.4595, 2085.5779, 24.1250
610.9902, 2094.6599, 24.1250
595.0438, 2104.4517, 24.1250
582.1186, 2111.2954, 24.1250
565.6867, 2118.9802, 24.1250
553.2724, 2125.5598, 24.1250
537.6882, 2137.5925, 24.1250
525.7157, 2147.7219, 24.1250
508.8293, 2158.2034, 24.1250
495.6030, 2164.4250, 24.1250
477.8670, 2170.9436, 24.1250
464.1671, 2174.7852, 24.1250
445.4413, 2178.1204, 28.1250
430.9528, 2179.3987, 28.1250
412.3854, 2179.7812, 28.1250
398.3067, 2179.6707, 27.3732
382.9099, 2179.4690, 24.8962
363.7452, 2178.1953, 24.1250
348.9692, 2175.8240, 24.1250
330.6494, 2171.1687, 24.1250
317.1426, 2166.3350, 24.1250
299.8205, 2157.7910, 24.1250
287.4536, 2149.3501, 24.1250
272.6489, 2134.3716, 24.1250
263.9477, 2122.2075, 24.1250
254.6391, 2105.6025, 24.1250
248.7819, 2092.6350, 24.1250
242.4081, 2075.5359, 24.1250
238.0304, 2061.6704, 24.1250
233.3153, 2044.1499, 24.1250
230.9320, 2029.7632, 24.1250
231.0649, 2009.7559, 24.1250
234.3213, 1993.7058, 24.1250
238.6239, 1976.1722, 24.1250
242.8927, 1962.8743, 24.1250
250.9742, 1945.4741, 24.1250
260.1696, 1932.7587, 24.1250
275.7387, 1923.8616, 24.1250
289.8039, 1921.8616, 24.1250
309.3565, 1923.8688, 24.1250
325.2214, 1927.6002, 24.1250
343.0957, 1933.5309, 24.1250
355.7794, 1938.6575, 24.1250
370.8846, 1950.0953, 24.1250
380.2213, 1961.6774, 24.1250
391.7224, 1976.7832, 24.1250
401.2578, 1987.1055, 24.1250
414.7803, 1999.6515, 28.1250
426.1165, 2008.8904, 28.1250
440.9136, 2019.8071, 28.1250
452.2937, 2027.6527, 28.1250
467.1906, 2037.7333, 26.8438
478.9324, 2045.6429, 24.1250
496.5025, 2052.3162, 24.1250
511.5470, 2054.5212, 24.1250
529.8679, 2059.3333, 24.1250
541.6821, 2067.4605, 24.1250
555.4789, 2081.0425, 24.1250
567.6533, 2090.7368, 24.1250
584.0632, 2100.6399, 24.1250
